,City Name,Package,Variety,Date,Low Price,High Price,Mostly Low,Mostly High,Origin,Item Size,Color,Repack,Year,Month
1342,DALLAS,24 inch bins,HOWDEN WHITE TYPE,2016-10-08,150.0,150.0,150.0,150.0,TEXAS,jbo,WHITE,N,2016,10
1343,DALLAS,24 inch bins,HOWDEN WHITE TYPE,2016-10-15,150.0,150.0,150.0,150.0,TEXAS,jbo,WHITE,N,2016,10
1344,DALLAS,24 inch bins,HOWDEN WHITE TYPE,2016-10-22,150.0,150.0,150.0,150.0,TEXAS,jbo,WHITE,N,2016,10
1345,DALLAS,24 inch bins,HOWDEN WHITE TYPE,2016-10-29,120.0,120.0,120.0,120.0,TEXAS,jbo,WHITE,N,2016,10
1346,DALLAS,24 inch bins,HOWDEN WHITE TYPE,2016-11-05,120.0,120.0,120.0,120.0,TEXAS,jbo,WHITE,N,2016,11
1347,DALLAS,36 inch bins,HOWDEN WHITE TYPE,2016-09-24,170.0,170.0,170.0,170.0,TEXAS,jbo,WHITE,N,2016,9
1348,DALLAS,36 inch bins,HOWDEN WHITE TYPE,2016-10-01,160.0,170.0,160.0,170.0,TEXAS,jbo,WHITE,N,2016,10
1349,DALLAS,36 inch bins,HOWDEN WHITE TYPE,2016-10-08,160.0,160.0,160.0,160.0,TEXAS,jbo,WHITE,N,2016,10
1350,DALLAS,36 inch bins,HOWDEN WHITE TYPE,2016-10-15,160.0,160.0,160.0,160.0,TEXAS,jbo,WHITE,N,2016,10
1351,DALLAS,36 inch bins,HOWDEN WHITE TYPE,2016-10-22,160.0,160.0,160.0,160.0,TEXAS,jbo,WHITE,N,2016,10
1352,DALLAS,36 inch bins,HOWDEN WHITE TYPE,2016-10-29,140.0,140.0,140.0,140.0,TEXAS,jbo,WHITE,N,2016,10
1353,DALLAS,36 inch bins,HOWDEN WHITE TYPE,2016-11-05,140.0,140.0,140.0,140.0,TEXAS,jbo,WHITE,N,2016,11
1354,DALLAS,24 inch bins,CINDERELLA,2016-09-24,160.0,160.0,160.0,160.0,TEXAS,jbo,ORANGE,N,2016,9
1355,DALLAS,24 inch bins,CINDERELLA,2016-10-01,150.0,160.0,150.0,160.0,TEXAS,jbo,ORANGE,N,2016,10
1356,DALLAS,24 inch bins,CINDERELLA,2016-10-08,150.0,150.0,150.0,150.0,TEXAS,jbo,ORANGE,N,2016,10
1357,DALLAS,24 inch bins,CINDERELLA,2016-10-15,150.0,150.0,150.0,150.0,TEXAS,jbo,ORANGE,N,2016,10
1358,DALLAS,24 inch bins,CINDERELLA,2016-10-22,150.0,150.0,150.0,150.0,TEXAS,jbo,ORANGE,N,2016,10
1359,DALLAS,24 inch bins,CINDERELLA,2016-10-29,120.0,120.0,120.0,120.0,TEXAS,jbo,ORANGE,N,2016,10
1360,DALLAS,24 inch bins,CINDERELLA,2016-11-05,120.0,120.0,120.0,120.0,TEXAS,jbo,ORANGE,N,2016,11
1361,DALLAS,36 inch bins,CINDERELLA,2016-09-24,170.0,170.0,170.0,170.0,TEXAS,jbo,ORANGE,N,2016,9
1362,DALLAS,36 inch bins,CINDERELLA,2016-10-01,160.0,170.0,160.0,170.0,TEXAS,jbo,ORANGE,N,2016,10
1363,DALLAS,36 inch bins,CINDERELLA,2016-10-08,160.0,160.0,160.0,160.0,TEXAS,jbo,ORANGE,N,2016,10
1364,DALLAS,36 inch bins,CINDERELLA,2016-10-15,160.0,160.0,160.0,160.0,TEXAS,jbo,ORANGE,N,2016,10
1365,DALLAS,36 inch bins,CINDERELLA,2016-10-22,160.0,160.0,160.0,160.0,TEXAS,jbo,ORANGE,N,2016,10
1366,DALLAS,36 inch bins,CINDERELLA,2016-10-29,140.0,140.0,140.0,140.0,TEXAS,jbo,ORANGE,N,2016,10
1367,DALLAS,36 inch bins,CINDERELLA,2016-11-05,140.0,140.0,140.0,140.0,TEXAS,jbo,ORANGE,N,2016,11
1368,DALLAS,24 inch bins,FAIRYTALE,2016-09-24,160.0,160.0,160.0,160.0,TEXAS,jbo,ORANGE,N,2016,9
1369,DALLAS,24 inch bins,FAIRYTALE,2016-10-01,150.0,250.0,150.0,250.0,TEXAS,jbo,ORANGE,N,2016,10
1370,DALLAS,24 inch bins,FAIRYTALE,2016-10-01,150.0,150.0,150.0,150.0,TEXAS,sml,ORANGE,N,2016,10
1371,DALLAS,24 inch bins,FAIRYTALE,2016-10-08,250.0,250.0,250.0,250.0,TEXAS,jbo,ORANGE,N,2016,10
1372,DALLAS,24 inch bins,FAIRYTALE,2016-10-08,150.0,150.0,150.0,150.0,TEXAS,sml,ORANGE,N,2016,10
1373,DALLAS,24 inch bins,FAIRYTALE,2016-10-15,250.0,250.0,250.0,250.0,TEXAS,jbo,ORANGE,N,2016,10
1374,DALLAS,24 inch bins,FAIRYTALE,2016-10-15,150.0,150.0,150.0,150.0,TEXAS,sml,ORANGE,N,2016,10
1375,DALLAS,24 inch bins,FAIRYTALE,2016-10-22,250.0,250.0,250.0,250.0,TEXAS,jbo,ORANGE,N,2016,10
1376,DALLAS,24 inch bins,FAIRYTALE,2016-10-22,150.0,150.0,150.0,150.0,TEXAS,sml,ORANGE,N,2016,10
1377,DALLAS,24 inch bins,FAIRYTALE,2016-10-29,200.0,200.0,200.0,200.0,TEXAS,jbo,ORANGE,N,2016,10
1378,DALLAS,24 inch bins,FAIRYTALE,2016-11-05,200.0,200.0,200.0,200.0,TEXAS,jbo,ORANGE,N,2016,11
1379,DALLAS,24 inch bins,FAIRYTALE,2016-11-12,175.0,175.0,175.0,175.0,TEXAS,jbo,ORANGE,N,2016,11
1380,DALLAS,24 inch bins,FAIRYTALE,2017-09-30,225.0,225.0,225.0,225.0,TEXAS,lge,ORANGE,N,2017,9
1381,DALLAS,36 inch bins,FAIRYTALE,2016-09-24,160.0,160.0,160.0,160.0,TEXAS,jbo,ORANGE,N,2016,9
1382,DALLAS,36 inch bins,FAIRYTALE,2016-10-01,160.0,160.0,160.0,160.0,TEXAS,jbo,ORANGE,N,2016,10
1383,DALLAS,36 inch bins,FAIRYTALE,2016-10-08,160.0,160.0,160.0,160.0,TEXAS,jbo,ORANGE,N,2016,10
1384,DALLAS,36 inch bins,FAIRYTALE,2016-10-15,160.0,160.0,160.0,160.0,TEXAS,jbo,ORANGE,N,2016,10
1385,DALLAS,36 inch bins,FAIRYTALE,2016-10-22,160.0,160.0,160.0,160.0,TEXAS,jbo,ORANGE,N,2016,10
1386,DALLAS,36 inch bins,FAIRYTALE,2016-10-29,140.0,140.0,140.0,140.0,TEXAS,jbo,ORANGE,N,2016,10
1387,DALLAS,36 inch bins,FAIRYTALE,2016-11-05,140.0,140.0,140.0,140.0,TEXAS,jbo,ORANGE,N,2016,11
1388,DALLAS,20 lb cartons,PIE TYPE,2016-10-01,20.0,20.0,20.0,20.0,MISSOURI,lge,ORANGE,N,2016,10
1389,DALLAS,20 lb cartons,PIE TYPE,2016-10-08,20.0,21.0,20.0,21.0,MISSOURI,lge,ORANGE,N,2016,10
1390,DALLAS,20 lb cartons,PIE TYPE,2016-10-15,20.0,21.0,20.0,21.0,MISSOURI,lge,ORANGE,N,2016,10
1391,DALLAS,20 lb cartons,PIE TYPE,2016-10-22,20.0,21.0,20.0,21.0,MISSOURI,lge,ORANGE,N,2016,10
1392,DALLAS,20 lb cartons,PIE TYPE,2016-10-29,20.0,21.0,20.0,21.0,MISSOURI,lge,ORANGE,N,2016,10
1393,DALLAS,20 lb cartons,PIE TYPE,2016-11-05,20.0,21.0,20.0,21.0,MISSOURI,lge,ORANGE,N,2016,11
1394,DALLAS,24 inch bins,PIE TYPE,2016-10-08,100.0,100.0,100.0,100.0,NEW MEXICO,med,ORANGE,N,2016,10
1395,DALLAS,24 inch bins,PIE TYPE,2016-10-15,100.0,100.0,100.0,100.0,NEW MEXICO,med,ORANGE,N,2016,10
1396,DALLAS,24 inch bins,PIE TYPE,2016-10-22,100.0,100.0,100.0,100.0,NEW MEXICO,med,ORANGE,N,2016,10
1397,DALLAS,24 inch bins,PIE TYPE,2017-09-16,225.0,225.0,225.0,225.0,TEXAS,sml,ORANGE,N,2017,9
1398,DALLAS,24 inch bins,PIE TYPE,2017-09-23,225.0,225.0,225.0,225.0,TEXAS,sml,ORANGE,N,2017,9
1399,DALLAS,24 inch bins,PIE TYPE,2017-09-30,225.0,225.0,225.0,225.0,TEXAS,sml,ORANGE,N,2017,9
1400,DALLAS,36 inch bins,PIE TYPE,2016-09-24,300.0,300.0,300.0,300.0,TEXAS,med,ORANGE,N,2016,9
1401,DALLAS,36 inch bins,PIE TYPE,2016-10-01,300.0,300.0,300.0,300.0,TEXAS,med,ORANGE,N,2016,10
1402,DALLAS,36 inch bins,PIE TYPE,2016-10-08,300.0,300.0,300.0,300.0,TEXAS,med,ORANGE,N,2016,10
1403,DALLAS,36 inch bins,PIE TYPE,2016-10-15,300.0,300.0,300.0,300.0,TEXAS,med,ORANGE,N,2016,10
1404,DALLAS,36 inch bins,PIE TYPE,2016-10-22,300.0,300.0,300.0,300.0,TEXAS,med,ORANGE,N,2016,10
1405,DALLAS,36 inch bins,PIE TYPE,2016-10-29,250.0,250.0,250.0,250.0,TEXAS,med,ORANGE,N,2016,10
1406,DALLAS,36 inch bins,PIE TYPE,2016-11-05,250.0,250.0,250.0,250.0,TEXAS,med,ORANGE,N,2016,11
1407,DALLAS,36 inch bins,PIE TYPE,2017-09-16,250.0,250.0,250.0,250.0,TEXAS,sml,ORANGE,N,2017,9
1408,DALLAS,36 inch bins,PIE TYPE,2017-09-23,250.0,250.0,250.0,250.0,TEXAS,sml,ORANGE,N,2017,9
1409,DALLAS,36 inch bins,PIE TYPE,2017-09-30,250.0,250.0,250.0,250.0,TEXAS,sml,ORANGE,N,2017,9
1410,DALLAS,50 lb cartons,PIE TYPE,2016-09-24,30.0,32.0,30.0,30.0,MICHIGAN,med,ORANGE,N,2016,9
1411,DALLAS,50 lb cartons,PIE TYPE,2016-10-01,30.0,30.0,30.0,30.0,MICHIGAN,med,ORANGE,N,2016,10
1412,DALLAS,50 lb cartons,PIE TYPE,2016-10-08,30.0,31.0,30.0,31.0,MICHIGAN,med,ORANGE,N,2016,10
1413,DALLAS,50 lb cartons,PIE TYPE,2016-10-15,30.0,31.0,30.0,31.0,MICHIGAN,med,ORANGE,N,2016,10
1414,DALLAS,50 lb cartons,PIE TYPE,2016-10-22,30.0,31.0,30.0,31.0,MICHIGAN,med,ORANGE,N,2016,10
1415,DALLAS,50 lb cartons,PIE TYPE,2016-10-29,24.0,24.0,24.0,24.0,MICHIGAN,med,ORANGE,N,2016,10
1416,DALLAS,50 lb cartons,PIE TYPE,2016-11-05,24.0,24.0,24.0,24.0,MICHIGAN,med,ORANGE,N,2016,11
1417,DALLAS,50 lb sacks,PIE TYPE,2017-09-23,35.0,35.0,35.0,35.0,TEXAS,sml,WHITE,N,2017,9
1418,DALLAS,50 lb sacks,PIE TYPE,2017-09-30,35.0,35.0,35.0,35.0,TEXAS,sml,WHITE,N,2017,9
1419,DALLAS,each,BIG MACK TYPE,2017-09-16,60.0,60.0,60.0,60.0,TEXAS,exjbo,ORANGE,N,2017,9
1420,DALLAS,each,BIG MACK TYPE,2017-09-23,60.0,60.0,60.0,60.0,TEXAS,exjbo,ORANGE,N,2017,9
1421,DALLAS,each,BIG MACK TYPE,2017-09-30,60.0,60.0,60.0,60.0,TEXAS,exjbo,ORANGE,N,2017,9
1422,DALLAS,24 inch bins,MIXED HEIRLOOM VARIETIES,2016-10-01,150.0,150.0,150.0,150.0,TEXAS,med,ORANGE,N,2016,10
1423,DALLAS,24 inch bins,MIXED HEIRLOOM VARIETIES,2016-10-08,150.0,150.0,150.0,150.0,TEXAS,med,ORANGE,N,2016,10
1424,DALLAS,24 inch bins,MIXED HEIRLOOM VARIETIES,2016-10-15,150.0,150.0,150.0,150.0,TEXAS,med,ORANGE,N,2016,10
1425,DALLAS,24 inch bins,MIXED HEIRLOOM VARIETIES,2016-10-22,150.0,150.0,150.0,150.0,TEXAS,med,ORANGE,N,2016,10
1426,DALLAS,24 inch bins,MIXED HEIRLOOM VARIETIES,2016-10-29,120.0,120.0,120.0,120.0,TEXAS,med,ORANGE,N,2016,10
1427,DALLAS,24 inch bins,MIXED HEIRLOOM VARIETIES,2016-11-05,120.0,120.0,120.0,120.0,TEXAS,med,ORANGE,N,2016,11
1428,MIAMI,36 inch bins,HOWDEN TYPE,2014-11-29,120.0,120.0,120.0,120.0,MICHIGAN,jbo,ORANGE,N,2014,11
1429,MIAMI,36 inch bins,HOWDEN TYPE,2014-11-29,160.0,160.0,160.0,160.0,MICHIGAN,lge,ORANGE,N,2014,11
1430,MIAMI,36 inch bins,PIE TYPE,2014-11-29,230.0,230.0,230.0,230.0,MICHIGAN,sml,ORANGE,N,2014,11
1431,SAN FRANCISCO,24 inch bins,HOWDEN TYPE,2016-09-24,155.0,155.0,155.0,155.0,CALIFORNIA,sml,ORANGE,N,2016,9
1432,SAN FRANCISCO,24 inch bins,HOWDEN TYPE,2016-10-01,155.0,155.0,155.0,155.0,CALIFORNIA,sml,ORANGE,N,2016,10
1433,SAN FRANCISCO,24 inch bins,HOWDEN TYPE,2016-10-01,155.0,155.0,155.0,155.0,CALIFORNIA,lge,ORANGE,N,2016,10
1434,SAN FRANCISCO,24 inch bins,HOWDEN TYPE,2016-10-01,135.0,135.0,135.0,135.0,CALIFORNIA,sml,ORANGE,N,2016,10
1435,SAN FRANCISCO,24 inch bins,HOWDEN TYPE,2016-10-08,135.0,150.0,135.0,150.0,CALIFORNIA,lge,ORANGE,N,2016,10
1436,SAN FRANCISCO,24 inch bins,HOWDEN TYPE,2016-10-08,135.0,135.0,135.0,135.0,CALIFORNIA,sml,ORANGE,N,2016,10
1437,SAN FRANCISCO,24 inch bins,HOWDEN TYPE,2016-10-15,120.0,150.0,120.0,150.0,CALIFORNIA,lge,ORANGE,N,2016,10
1438,SAN FRANCISCO,24 inch bins,HOWDEN TYPE,2016-10-15,120.0,150.0,120.0,150.0,CALIFORNIA,med,ORANGE,N,2016,10
1439,SAN FRANCISCO,24 inch bins,HOWDEN TYPE,2016-10-15,120.0,145.0,120.0,145.0,CALIFORNIA,sml,ORANGE,N,2016,10
1440,SAN FRANCISCO,24 inch bins,HOWDEN TYPE,2016-10-22,120.0,145.0,120.0,145.0,CALIFORNIA,lge,ORANGE,N,2016,10
1441,SAN FRANCISCO,24 inch bins,HOWDEN TYPE,2016-10-22,120.0,150.0,120.0,150.0,CALIFORNIA,med,ORANGE,N,2016,10
1442,SAN FRANCISCO,24 inch bins,HOWDEN TYPE,2016-10-22,120.0,145.0,120.0,145.0,CALIFORNIA,sml,ORANGE,N,2016,10
1443,SAN FRANCISCO,24 inch bins,HOWDEN TYPE,2016-10-29,120.0,145.0,120.0,145.0,CALIFORNIA,lge,ORANGE,N,2016,10
1444,SAN FRANCISCO,24 inch bins,HOWDEN TYPE,2016-10-29,110.0,150.0,110.0,150.0,CALIFORNIA,med,ORANGE,N,2016,10
1445,SAN FRANCISCO,24 inch bins,HOWDEN TYPE,2016-10-29,100.0,145.0,100.0,145.0,CALIFORNIA,sml,ORANGE,N,2016,10
1446,SAN FRANCISCO,24 inch bins,HOWDEN TYPE,2016-11-05,120.0,120.0,120.0,120.0,CALIFORNIA,lge,ORANGE,N,2016,11
1447,SAN FRANCISCO,24 inch bins,HOWDEN TYPE,2016-11-05,110.0,120.0,110.0,120.0,CALIFORNIA,med,ORANGE,N,2016,11
1448,SAN FRANCISCO,24 inch bins,HOWDEN TYPE,2016-11-05,100.0,120.0,100.0,120.0,CALIFORNIA,sml,ORANGE,N,2016,11
1449,SAN FRANCISCO,24 inch bins,HOWDEN TYPE,2016-11-12,120.0,120.0,120.0,120.0,CALIFORNIA,lge,ORANGE,N,2016,11
1450,SAN FRANCISCO,24 inch bins,HOWDEN TYPE,2016-11-12,110.0,120.0,110.0,120.0,CALIFORNIA,med,ORANGE,N,2016,11
1451,SAN FRANCISCO,24 inch bins,HOWDEN TYPE,2016-10-22,440.0,440.0,440.0,440.0,CALIFORNIA,lge,ORANGE,N,2016,10
1452,SAN FRANCISCO,36 inch bins,HOWDEN TYPE,2016-10-08,135.0,150.0,135.0,150.0,CALIFORNIA,jbo,ORANGE,N,2016,10
1453,SAN FRANCISCO,36 inch bins,HOWDEN TYPE,2016-10-08,135.0,150.0,135.0,150.0,CALIFORNIA,med,ORANGE,N,2016,10
1454,SAN FRANCISCO,36 inch bins,HOWDEN TYPE,2016-10-08,135.0,150.0,135.0,150.0,CALIFORNIA,sml,ORANGE,N,2016,10
1455,SAN FRANCISCO,36 inch bins,HOWDEN TYPE,2016-10-15,135.0,150.0,135.0,150.0,CALIFORNIA,jbo,ORANGE,N,2016,10
1456,SAN FRANCISCO,36 inch bins,HOWDEN TYPE,2016-10-15,135.0,150.0,135.0,150.0,CALIFORNIA,med,ORANGE,N,2016,10
1457,SAN FRANCISCO,36 inch bins,HOWDEN TYPE,2016-10-15,135.0,150.0,135.0,150.0,CALIFORNIA,sml,ORANGE,N,2016,10
1458,SAN FRANCISCO,36 inch bins,HOWDEN TYPE,2017-09-09,140.0,140.0,140.0,140.0,CALIFORNIA,xlge,ORANGE,N,2017,9
1459,SAN FRANCISCO,36 inch bins,HOWDEN TYPE,2017-09-16,140.0,175.0,140.0,175.0,CALIFORNIA,xlge,ORANGE,N,2017,9
1460,SAN FRANCISCO,36 inch bins,HOWDEN TYPE,2017-09-23,175.0,175.0,175.0,175.0,CALIFORNIA,xlge,ORANGE,N,2017,9
1461,SAN FRANCISCO,36 inch bins,HOWDEN TYPE,2017-09-23,120.0,120.0,120.0,120.0,CALIFORNIA,lge,ORANGE,N,2017,9
1462,SAN FRANCISCO,36 inch bins,HOWDEN TYPE,2017-09-23,120.0,120.0,120.0,120.0,CALIFORNIA,med,ORANGE,N,2017,9
1463,SAN FRANCISCO,36 inch bins,HOWDEN TYPE,2017-09-23,120.0,120.0,120.0,120.0,CALIFORNIA,sml,ORANGE,N,2017,9
1464,SAN FRANCISCO,36 inch bins,HOWDEN TYPE,2017-09-30,120.0,135.0,120.0,135.0,CALIFORNIA,lge,ORANGE,N,2017,9
1465,SAN FRANCISCO,36 inch bins,HOWDEN TYPE,2017-09-30,120.0,135.0,120.0,135.0,CALIFORNIA,med,ORANGE,N,2017,9
1466,SAN FRANCISCO,36 inch bins,HOWDEN TYPE,2017-09-30,200.0,200.0,200.0,200.0,CALIFORNIA,med,ORANGE,N,2017,9
1467,SAN FRANCISCO,36 inch bins,HOWDEN TYPE,2017-09-30,120.0,120.0,120.0,120.0,CALIFORNIA,sml,ORANGE,N,2017,9
1468,SAN FRANCISCO,36 inch bins,CINDERELLA,2017-09-16,255.0,255.0,255.0,255.0,CALIFORNIA,sml,ORANGE,N,2017,9
1469,SAN FRANCISCO,36 inch bins,CINDERELLA,2017-09-23,185.0,255.0,185.0,255.0,CALIFORNIA,sml,ORANGE,N,2017,9
1470,SAN FRANCISCO,36 inch bins,CINDERELLA,2017-09-30,185.0,200.0,185.0,200.0,CALIFORNIA,sml,ORANGE,N,2017,9
1471,SAN FRANCISCO,24 inch bins,FAIRYTALE,2016-10-08,300.0,300.0,300.0,300.0,CALIFORNIA,sml,ORANGE,N,2016,10
1472,SAN FRANCISCO,24 inch bins,FAIRYTALE,2016-10-15,300.0,300.0,300.0,300.0,CALIFORNIA,sml,ORANGE,N,2016,10
1473,SAN FRANCISCO,36 inch bins,FAIRYTALE,2017-09-30,185.0,200.0,185.0,200.0,CALIFORNIA,sml,ORANGE,N,2017,9
1474,SAN FRANCISCO,24 inch bins,PIE TYPE,2016-10-15,350.0,350.0,350.0,350.0,CALIFORNIA,sml,ORANGE,N,2016,10
1475,SAN FRANCISCO,24 inch bins,PIE TYPE,2016-10-15,480.0,480.0,480.0,480.0,WASHINGTON,sml,ORANGE,N,2016,10
1476,SAN FRANCISCO,24 inch bins,PIE TYPE,2016-10-29,350.0,350.0,350.0,350.0,WASHINGTON,sml,ORANGE,N,2016,10
1477,SAN FRANCISCO,24 inch bins,PIE TYPE,2016-11-05,350.0,350.0,350.0,350.0,WASHINGTON,sml,ORANGE,N,2016,11
1478,SAN FRANCISCO,24 inch bins,PIE TYPE,2016-11-12,350.0,350.0,350.0,350.0,CALIFORNIA,sml,ORANGE,N,2016,11
1479,SAN FRANCISCO,35 lb cartons,PIE TYPE,2016-09-24,30.0,32.0,30.0,32.0,CALIFORNIA,sml,ORANGE,N,2016,9
1480,SAN FRANCISCO,35 lb cartons,PIE TYPE,2016-09-24,32.0,32.0,32.0,32.0,CALIFORNIA,sml,ORANGE,N,2016,9
1481,SAN FRANCISCO,35 lb cartons,PIE TYPE,2016-10-01,31.5,32.0,31.5,32.0,CALIFORNIA,sml,ORANGE,N,2016,10
1482,SAN FRANCISCO,35 lb cartons,PIE TYPE,2016-10-01,29.0,30.0,29.0,30.0,WASHINGTON,sml,ORANGE,N,2016,10
1483,SAN FRANCISCO,35 lb cartons,PIE TYPE,2016-10-08,31.5,31.5,31.5,31.5,CALIFORNIA,sml,ORANGE,N,2016,10
1484,SAN FRANCISCO,35 lb cartons,PIE TYPE,2016-10-08,29.0,29.0,29.0,29.0,WASHINGTON,sml,ORANGE,N,2016,10
1485,SAN FRANCISCO,35 lb cartons,PIE TYPE,2016-10-15,28.0,31.5,28.0,31.5,CALIFORNIA,sml,ORANGE,N,2016,10
1486,SAN FRANCISCO,35 lb cartons,PIE TYPE,2016-10-15,29.0,30.0,29.0,30.0,WASHINGTON,sml,ORANGE,N,2016,10
1487,SAN FRANCISCO,35 lb cartons,PIE TYPE,2016-10-22,28.0,28.0,28.0,28.0,CALIFORNIA,sml,ORANGE,N,2016,10
1488,SAN FRANCISCO,35 lb cartons,PIE TYPE,2016-10-22,30.0,30.0,30.0,30.0,WASHINGTON,sml,ORANGE,N,2016,10
1489,SAN FRANCISCO,35 lb cartons,PIE TYPE,2016-10-29,28.0,28.0,28.0,28.0,CALIFORNIA,sml,ORANGE,N,2016,10
1490,SAN FRANCISCO,35 lb cartons,PIE TYPE,2016-10-29,30.0,35.0,30.0,35.0,WASHINGTON,sml,ORANGE,N,2016,10
1491,SAN FRANCISCO,35 lb cartons,PIE TYPE,2016-11-05,24.5,28.0,24.5,28.0,CALIFORNIA,sml,ORANGE,N,2016,11
1492,SAN FRANCISCO,35 lb cartons,PIE TYPE,2016-11-05,35.0,35.0,35.0,35.0,WASHINGTON,sml,ORANGE,N,2016,11
1493,SAN FRANCISCO,35 lb cartons,PIE TYPE,2016-11-12,24.0,24.0,24.0,24.0,CALIFORNIA,sml,ORANGE,N,2016,11
1494,SAN FRANCISCO,35 lb cartons,PIE TYPE,2016-11-19,24.0,24.5,24.0,24.5,CALIFORNIA,sml,ORANGE,N,2016,11
1495,SAN FRANCISCO,35 lb cartons,PIE TYPE,2016-11-19,30.0,30.0,30.0,30.0,WASHINGTON,sml,ORANGE,N,2016,11
1496,SAN FRANCISCO,35 lb cartons,PIE TYPE,2016-11-26,24.0,24.0,24.0,24.0,CALIFORNIA,sml,ORANGE,N,2016,11
1497,SAN FRANCISCO,35 lb cartons,PIE TYPE,2016-12-03,24.0,24.0,24.0,24.0,CALIFORNIA,sml,ORANGE,N,2016,12
1498,SAN FRANCISCO,35 lb cartons,PIE TYPE,2016-12-10,24.0,24.0,24.0,24.0,CALIFORNIA,sml,ORANGE,N,2016,12
1499,SAN FRANCISCO,35 lb cartons,PIE TYPE,2017-01-07,25.0,25.0,25.0,25.0,CALIFORNIA,sml,ORANGE,N,2017,1
1500,SAN FRANCISCO,35 lb cartons,PIE TYPE,2017-01-14,25.0,25.0,25.0,25.0,CALIFORNIA,sml,ORANGE,N,2017,1
1501,SAN FRANCISCO,35 lb cartons,PIE TYPE,2017-09-02,36.0,36.0,36.0,36.0,CALIFORNIA,sml,ORANGE,N,2017,9
1502,SAN FRANCISCO,35 lb cartons,PIE TYPE,2017-09-09,36.0,36.0,36.0,36.0,CALIFORNIA,sml,ORANGE,N,2017,9
1503,SAN FRANCISCO,35 lb cartons,PIE TYPE,2017-09-16,33.0,36.0,33.0,36.0,CALIFORNIA,sml,ORANGE,N,2017,9
1504,SAN FRANCISCO,35 lb cartons,PIE TYPE,2017-09-23,32.75,36.0,32.75,36.0,CALIFORNIA,sml,ORANGE,N,2017,9
1505,SAN FRANCISCO,35 lb cartons,PIE TYPE,2017-09-30,32.75,33.5,32.75,33.5,CALIFORNIA,sml,ORANGE,N,2017,9
1506,SAN FRANCISCO,36 inch bins,PIE TYPE,2017-09-16,260.0,260.0,260.0,260.0,CALIFORNIA,sml,ORANGE,N,2017,9
1507,SAN FRANCISCO,36 inch bins,PIE TYPE,2017-09-23,260.0,260.0,260.0,260.0,CALIFORNIA,sml,ORANGE,N,2017,9
1508,SAN FRANCISCO,36 inch bins,PIE TYPE,2017-09-30,260.0,260.0,260.0,260.0,CALIFORNIA,sml,ORANGE,N,2017,9
1509,SAN FRANCISCO,36 inch bins,PIE TYPE,2017-09-23,440.0,440.0,440.0,440.0,CALIFORNIA,sml,ORANGE,N,2017,9
1510,SAN FRANCISCO,36 inch bins,PIE TYPE,2017-09-30,440.0,440.0,440.0,440.0,CALIFORNIA,sml,ORANGE,N,2017,9
1511,SAN FRANCISCO,50 lb cartons,PIE TYPE,2016-10-01,32.0,33.0,32.0,33.0,CALIFORNIA,sml,ORANGE,N,2016,10
1512,SAN FRANCISCO,50 lb cartons,PIE TYPE,2016-10-08,32.0,34.0,32.0,34.0,CALIFORNIA,sml,ORANGE,N,2016,10
1513,SAN FRANCISCO,50 lb cartons,PIE TYPE,2016-10-15,30.0,34.0,30.0,34.0,CALIFORNIA,sml,ORANGE,N,2016,10
1514,SAN FRANCISCO,bushel cartons,PIE TYPE,2016-10-15,16.0,18.0,16.0,18.0,CALIFORNIA,sml,ORANGE,N,2016,10
1515,SAN FRANCISCO,bushel cartons,PIE TYPE,2016-10-22,16.0,18.0,16.0,18.0,CALIFORNIA,sml,ORANGE,N,2016,10
1516,SAN FRANCISCO,bushel cartons,PIE TYPE,2016-10-29,16.0,18.0,16.0,18.0,CALIFORNIA,sml,ORANGE,N,2016,10
1517,SAN FRANCISCO,bushel cartons,PIE TYPE,2016-11-05,16.0,18.0,16.0,18.0,CALIFORNIA,sml,ORANGE,N,2016,11
1518,SAN FRANCISCO,bushel cartons,PIE TYPE,2016-11-12,16.0,18.0,16.0,18.0,CALIFORNIA,sml,ORANGE,N,2016,11
1519,SAN FRANCISCO,36 inch bins,BLUE TYPE,2017-09-30,200.0,200.0,200.0,200.0,CALIFORNIA,med,ORANGE,N,2017,9
1520,SAN FRANCISCO,24 inch bins,BIG MACK TYPE,2016-10-15,140.0,140.0,140.0,140.0,CALIFORNIA,sml,ORANGE,N,2016,10
1521,SAN FRANCISCO,24 inch bins,BIG MACK TYPE,2016-10-22,140.0,140.0,140.0,140.0,CALIFORNIA,sml,ORANGE,N,2016,10
1522,SAN FRANCISCO,24 inch bins,BIG MACK TYPE,2016-10-29,140.0,140.0,140.0,140.0,CALIFORNIA,sml,ORANGE,N,2016,10
1523,SAN FRANCISCO,each,BIG MACK TYPE,2016-10-29,65.0,80.0,65.0,80.0,CALIFORNIA,sml,ORANGE,N,2016,10
1524,SAN FRANCISCO,each,BIG MACK TYPE,2016-11-05,65.0,80.0,65.0,80.0,CALIFORNIA,sml,ORANGE,N,2016,11
1525,SAN FRANCISCO,24 inch bins,MIXED HEIRLOOM VARIETIES,2016-10-01,160.0,175.0,160.0,175.0,CALIFORNIA,sml,ORANGE,N,2016,10
1526,SAN FRANCISCO,24 inch bins,MIXED HEIRLOOM VARIETIES,2016-10-08,160.0,160.0,160.0,160.0,CALIFORNIA,sml,ORANGE,N,2016,10
